metaanalysisid,Label,Estimate,StandardError,DF,tValue,Probt,Alpha,Lower,Upper
3819,Zero-Inflation Proportion pi,0.002205,,1000,,,0.05,,
3819,logRR,-0.7121,,1000,,,0.05,,
3819,RR,0.4906,,1000,,,0.05,,
3820,Zero-Inflation Proportion pi,0.000040,,1000,,,0.05,,
3820,logRR,0.7943,,1000,,,0.05,,
3820,RR,2.2129,,1000,,,0.05,,
3821,Zero-Inflation Proportion pi,0.3530,0.1141,1000,3.09,0.0020,0.05,0.1290,0.5770
3821,logRR,0.2088,0.2401,1000,0.87,0.3847,0.05,-0.2623,0.6799
3821,RR,1.2322,0.2958,1000,4.17,<.0001,0.05,0.6517,1.8127
3822,Zero-Inflation Proportion pi,0.1838,0.1471,1000,1.25,0.2120,0.05,-0.1050,0.4725
3822,logRR,-0.8938,0.3932,1000,-2.27,0.0232,0.05,-1.6654,-0.1222
3822,RR,0.4091,0.1609,1000,2.54,0.0111,0.05,0.09344,0.7247
3823,Zero-Inflation Proportion pi,0.002903,,1000,,,0.05,,
3823,logRR,0.4126,0.2398,1000,1.72,0.0856,0.05,-0.05792,0.8832
3823,RR,1.5108,0.3623,1000,4.17,<.0001,0.05,0.7999,2.2218
3824,Zero-Inflation Proportion pi,0.2331,0.1485,1000,1.57,0.1169,0.05,-0.05840,0.5245
3824,logRR,0.4924,0.3800,1000,1.30,0.1953,0.05,-0.2532,1.2381
3824,RR,1.6363,0.6218,1000,2.63,0.0086,0.05,0.4162,2.8564
3825,Zero-Inflation Proportion pi,0.000063,0.003689,1000,0.02,0.9863,0.05,-0.00717,0.007302
3825,logRR,-0.2088,0.2982,1000,-0.70,0.4841,0.05,-0.7939,0.3764
3825,RR,0.8116,0.2420,1000,3.35,0.0008,0.05,0.3367,1.2865
3826,Zero-Inflation Proportion pi,0.003660,,1000,,,0.05,,
3826,logRR,-0.03025,,1000,,,0.05,,
3826,RR,0.9702,,1000,,,0.05,,
3827,Zero-Inflation Proportion pi,0.02711,0.09915,1000,0.27,0.7846,0.05,-0.1675,0.2217
3827,logRR,-0.4099,0.2777,1000,-1.48,0.1403,0.05,-0.9549,0.1351
3827,RR,0.6637,0.1843,1000,3.60,0.0003,0.05,0.3020,1.0255
3828,Zero-Inflation Proportion pi,0.2667,0.1234,1000,2.16,0.0310,0.05,0.02442,0.5089
3828,logRR,-0.1051,0.3059,1000,-0.34,0.7312,0.05,-0.7053,0.4951
3828,RR,0.9002,0.2753,1000,3.27,0.0011,0.05,0.3599,1.4405
3829,Zero-Inflation Proportion pi,0.2369,0.1500,1000,1.58,0.1146,0.05,-0.05748,0.5312
3829,logRR,-0.3531,0.3113,1000,-1.13,0.2570,0.05,-0.9640,0.2578
3829,RR,0.7025,0.2187,1000,3.21,0.0014,0.05,0.2733,1.1317
3831,Zero-Inflation Proportion pi,0.2973,0.1324,1000,2.24,0.0250,0.05,0.03741,0.5572
3831,logRR,0.2723,0.2804,1000,0.97,0.3318,0.05,-0.2779,0.8224
3831,RR,1.3129,0.3681,1000,3.57,0.0004,0.05,0.5906,2.0353
3832,Zero-Inflation Proportion pi,0.001394,,1000,,,0.05,,
3832,logRR,-1.1144,,1000,,,0.05,,
3832,RR,0.3281,,1000,,,0.05,,
3833,Zero-Inflation Proportion pi,0.4001,0.1140,1000,3.51,0.0005,0.05,0.1764,0.6237
3833,logRR,-0.6046,0.3176,1000,-1.90,0.0572,0.05,-1.2279,0.01862
3833,RR,0.5463,0.1735,1000,3.15,0.0017,0.05,0.2058,0.8867
3834,Zero-Inflation Proportion pi,0.3620,0.1032,1000,3.51,0.0005,0.05,0.1594,0.5646
3834,logRR,0.1694,0.2893,1000,0.59,0.5584,0.05,-0.3984,0.7372
3834,RR,1.1846,0.3427,1000,3.46,0.0006,0.05,0.5120,1.8571
3835,Zero-Inflation Proportion pi,1.13E-26,,1000,,,0.05,,
3835,logRR,-0.3897,0.2458,1000,-1.59,0.1131,0.05,-0.8721,0.09259
3835,RR,0.6772,0.1665,1000,4.07,<.0001,0.05,0.3506,1.0039
3836,Zero-Inflation Proportion pi,0.007753,0.03756,1000,0.21,0.8365,0.05,-0.06595,0.08146
3836,logRR,0.2273,0.2240,1000,1.01,0.3104,0.05,-0.2122,0.6669
3836,RR,1.2553,0.2812,1000,4.46,<.0001,0.05,0.7035,1.8070
3837,Zero-Inflation Proportion pi,0.000821,,1000,,,0.05,,
3837,logRR,0.2362,,1000,,,0.05,,
3837,RR,1.2664,,1000,,,0.05,,
3838,Zero-Inflation Proportion pi,0.1659,0.08713,1000,1.90,0.0572,0.05,-0.00509,0.3369
3838,logRR,0.2082,0.2394,1000,0.87,0.3846,0.05,-0.2615,0.6779
3838,RR,1.2314,0.2948,1000,4.18,<.0001,0.05,0.6530,1.8098
3839,Zero-Inflation Proportion pi,0.3825,0.1099,1000,3.48,0.0005,0.05,0.1668,0.5982
3839,logRR,0.3747,0.2709,1000,1.38,0.1670,0.05,-0.1570,0.9063
3839,RR,1.4545,0.3941,1000,3.69,0.0002,0.05,0.6812,2.2278
3840,Zero-Inflation Proportion pi,0.001116,,1000,,,0.05,,
3840,logRR,0.1089,,1000,,,0.05,,
3840,RR,1.1151,,1000,,,0.05,,
3841,Zero-Inflation Proportion pi,0.000089,,1000,,,0.05,,
3841,logRR,-0.3897,,1000,,,0.05,,
3841,RR,0.6773,,1000,,,0.05,,
3842,Zero-Inflation Proportion pi,0.5296,0.1093,1000,4.85,<.0001,0.05,0.3152,0.7441
3842,logRR,-0.5532,0.3402,1000,-1.63,0.1043,0.05,-1.2209,0.1145
3842,RR,0.5751,0.1957,1000,2.94,0.0034,0.05,0.1911,0.9591
3843,Zero-Inflation Proportion pi,0.2119,0.1210,1000,1.75,0.0803,0.05,-0.02557,0.4494
3843,logRR,0.03005,0.2596,1000,0.12,0.9079,0.05,-0.4795,0.5395
3843,RR,1.0305,0.2676,1000,3.85,0.0001,0.05,0.5055,1.5555
3844,Zero-Inflation Proportion pi,0.3830,0.1023,1000,3.75,0.0002,0.05,0.1823,0.5836
3844,logRR,-0.3578,0.2524,1000,-1.42,0.1566,0.05,-0.8531,0.1375
3844,RR,0.6992,0.1765,1000,3.96,<.0001,0.05,0.3529,1.0455
3845,Zero-Inflation Proportion pi,0.06206,,1000,,,0.05,,
3845,logRR,-0.1066,,1000,,,0.05,,
3845,RR,0.8989,,1000,,,0.05,,
3846,Zero-Inflation Proportion pi,0.000172,,1000,,,0.05,,
3846,logRR,-0.06392,0.3013,1000,-0.21,0.8320,0.05,-0.6551,0.5273
3846,RR,0.9381,0.2826,1000,3.32,0.0009,0.05,0.3835,1.4927
3847,Zero-Inflation Proportion pi,0.000024,,1000,,,0.05,,
3847,logRR,-0.3986,0.2618,1000,-1.52,0.1282,0.05,-0.9123,0.1151
3847,RR,0.6713,0.1757,1000,3.82,0.0001,0.05,0.3264,1.0161
3848,Zero-Inflation Proportion pi,0.3701,0.1088,1000,3.40,0.0007,0.05,0.1566,0.5836
3848,logRR,0.2447,0.2562,1000,0.96,0.3397,0.05,-0.2581,0.7475
3848,RR,1.2773,0.3273,1000,3.90,0.0001,0.05,0.6351,1.9195
3849,Zero-Inflation Proportion pi,0.000225,,1000,,,0.05,,
3849,logRR,0.09077,,1000,,,0.05,,
3849,RR,1.0950,,1000,,,0.05,,
3850,Zero-Inflation Proportion pi,0.2850,0.1324,1000,2.15,0.0316,0.05,0.02517,0.5447
3850,logRR,-0.02142,0.3539,1000,-0.06,0.9518,0.05,-0.7160,0.6731
3850,RR,0.9788,0.3464,1000,2.83,0.0048,0.05,0.2990,1.6586
3851,Zero-Inflation Proportion pi,0.000051,,1000,,,0.05,,
3851,logRR,-0.2504,,1000,,,0.05,,
3851,RR,0.7785,,1000,,,0.05,,
3852,Zero-Inflation Proportion pi,0.1713,0.1162,1000,1.47,0.1407,0.05,-0.05667,0.3992
3852,logRR,-0.2008,0.2577,1000,-0.78,0.4360,0.05,-0.7064,0.3048
3852,RR,0.8181,0.2108,1000,3.88,0.0001,0.05,0.4044,1.2317
3853,Zero-Inflation Proportion pi,1.006E-6,,1000,,,0.05,,
3853,logRR,-0.1789,0.3492,1000,-0.51,0.6086,0.05,-0.8641,0.5064
3853,RR,0.8362,0.2920,1000,2.86,0.0043,0.05,0.2632,1.4092
3854,Zero-Inflation Proportion pi,0.3953,0.1128,1000,3.50,0.0005,0.05,0.1740,0.6167
3854,logRR,-0.1505,0.3039,1000,-0.50,0.6205,0.05,-0.7469,0.4459
3854,RR,0.8603,0.2614,1000,3.29,0.0010,0.05,0.3472,1.3733
3855,Zero-Inflation Proportion pi,0.1193,0.07286,1000,1.64,0.1019,0.05,-0.02370,0.2622
3855,logRR,-0.07696,0.2732,1000,-0.28,0.7783,0.05,-0.6131,0.4592
3855,RR,0.9259,0.2530,1000,3.66,0.0003,0.05,0.4295,1.4224
3856,Zero-Inflation Proportion pi,0.000022,,1000,,,0.05,,
3856,logRR,-0.2018,0.2116,1000,-0.95,0.3404,0.05,-0.6170,0.2134
3856,RR,0.8173,0.1729,1000,4.73,<.0001,0.05,0.4780,1.1565
3857,Zero-Inflation Proportion pi,3.456E-6,,1000,,,0.05,,
3857,logRR,-1.4002,,1000,,,0.05,,
3857,RR,0.2465,,1000,,,0.05,,
3858,Zero-Inflation Proportion pi,0.1606,0.1045,1000,1.54,0.1246,0.05,-0.04446,0.3657
3858,logRR,0.1060,0.3102,1000,0.34,0.7325,0.05,-0.5026,0.7147
3858,RR,1.1118,0.3448,1000,3.22,0.0013,0.05,0.4351,1.7886
3859,Zero-Inflation Proportion pi,0.000054,,1000,,,0.05,,
3859,logRR,0.1158,0.2694,1000,0.43,0.6675,0.05,-0.4130,0.6445
3859,RR,1.1228,0.3025,1000,3.71,0.0002,0.05,0.5291,1.7164
3860,Zero-Inflation Proportion pi,0.3455,0.1096,1000,3.15,0.0017,0.05,0.1304,0.5605
3860,logRR,-0.2792,0.2948,1000,-0.95,0.3438,0.05,-0.8576,0.2993
3860,RR,0.7564,0.2230,1000,3.39,0.0007,0.05,0.3189,1.1940
3861,Zero-Inflation Proportion pi,0.2501,0.08613,1000,2.90,0.0038,0.05,0.08105,0.4191
3861,logRR,0.1030,0.2233,1000,0.46,0.6447,0.05,-0.3352,0.5413
3861,RR,1.1085,0.2476,1000,4.48,<.0001,0.05,0.6227,1.5944
3862,Zero-Inflation Proportion pi,0.000576,0.005516,1000,0.10,0.9168,0.05,-0.01025,0.01140
3862,logRR,-0.7443,0.3365,1000,-2.21,0.0272,0.05,-1.4046,-0.08398
3862,RR,0.4751,0.1599,1000,2.97,0.0030,0.05,0.1614,0.7888
3863,Zero-Inflation Proportion pi,0.000651,0.05331,1000,0.01,0.9903,0.05,-0.1040,0.1053
3863,logRR,-0.1458,0.3574,1000,-0.41,0.6835,0.05,-0.8472,0.5557
3863,RR,0.8644,0.3090,1000,2.80,0.0052,0.05,0.2581,1.4707
3864,Zero-Inflation Proportion pi,0.1665,0.1071,1000,1.55,0.1203,0.05,-0.04364,0.3767
3864,logRR,0.2356,0.2710,1000,0.87,0.3848,0.05,-0.2961,0.7673
3864,RR,1.2657,0.3430,1000,3.69,0.0002,0.05,0.5927,1.9387
3865,Zero-Inflation Proportion pi,0.000029,0.002040,1000,0.01,0.9887,0.05,-0.00397,0.004032
3865,logRR,-0.1136,0.3013,1000,-0.38,0.7061,0.05,-0.7049,0.4776
3865,RR,0.8926,0.2689,1000,3.32,0.0009,0.05,0.3648,1.4203
3866,Zero-Inflation Proportion pi,0.4287,0.1130,1000,3.79,0.0002,0.05,0.2070,0.6504
3866,logRR,-0.3567,0.3444,1000,-1.04,0.3007,0.05,-1.0326,0.3192
3866,RR,0.7000,0.2411,1000,2.90,0.0038,0.05,0.2269,1.1731
3867,Zero-Inflation Proportion pi,6.135E-6,,1000,,,0.05,,
3867,logRR,-0.07511,0.1998,1000,-0.38,0.7070,0.05,-0.4671,0.3169
3867,RR,0.9276,0.1853,1000,5.01,<.0001,0.05,0.5640,1.2913
3868,Zero-Inflation Proportion pi,0.000263,,1000,,,0.05,,
3868,logRR,-0.2196,,1000,,,0.05,,
3868,RR,0.8028,,1000,,,0.05,,
3869,Zero-Inflation Proportion pi,0.3748,0.1716,1000,2.18,0.0292,0.05,0.03798,0.7116
3869,logRR,-0.02404,0.3109,1000,-0.08,0.9384,0.05,-0.6341,0.5860
3869,RR,0.9763,0.3035,1000,3.22,0.0013,0.05,0.3807,1.5718
3870,Zero-Inflation Proportion pi,0.3158,0.1065,1000,2.96,0.0031,0.05,0.1068,0.5248
3870,logRR,-0.04756,0.2917,1000,-0.16,0.8705,0.05,-0.6199,0.5248
3870,RR,0.9535,0.2781,1000,3.43,0.0006,0.05,0.4078,1.4993
3872,Zero-Inflation Proportion pi,0.3928,0.1373,1000,2.86,0.0043,0.05,0.1234,0.6621
3872,logRR,0.09351,0.3590,1000,0.26,0.7946,0.05,-0.6110,0.7980
3872,RR,1.0980,0.3942,1000,2.79,0.0054,0.05,0.3244,1.8716
3873,Zero-Inflation Proportion pi,0.2309,0.1242,1000,1.86,0.0633,0.05,-0.01277,0.4745
3873,logRR,0.6111,0.3071,1000,1.99,0.0469,0.05,0.008345,1.2138
3873,RR,1.8424,0.5659,1000,3.26,0.0012,0.05,0.7320,2.9528
3874,Zero-Inflation Proportion pi,0.2564,0.09987,1000,2.57,0.0104,0.05,0.06041,0.4524
3874,logRR,-0.06340,0.2065,1000,-0.31,0.7588,0.05,-0.4685,0.3417
3874,RR,0.9386,0.1938,1000,4.84,<.0001,0.05,0.5583,1.3188
3875,Zero-Inflation Proportion pi,0.001682,0.005042,1000,0.33,0.7387,0.05,-0.00821,0.01158
3875,logRR,-0.6368,0.3558,1000,-1.79,0.0738,0.05,-1.3349,0.06139
3875,RR,0.5290,0.1882,1000,2.81,0.0050,0.05,0.1597,0.8983
3876,Zero-Inflation Proportion pi,0.000017,,1000,,,0.05,,
3876,logRR,-0.1185,0.2338,1000,-0.51,0.6123,0.05,-0.5774,0.3403
3876,RR,0.8882,0.2077,1000,4.28,<.0001,0.05,0.4807,1.2957
3877,Zero-Inflation Proportion pi,0.4472,0.1108,1000,4.04,<.0001,0.05,0.2298,0.6646
3877,logRR,0.4857,0.3118,1000,1.56,0.1196,0.05,-0.1261,1.0976
3877,RR,1.6254,0.5068,1000,3.21,0.0014,0.05,0.6309,2.6199
3878,Zero-Inflation Proportion pi,0.4146,0.1120,1000,3.70,0.0002,0.05,0.1947,0.6345
3878,logRR,-0.4449,0.3446,1000,-1.29,0.1970,0.05,-1.1211,0.2313
3878,RR,0.6409,0.2208,1000,2.90,0.0038,0.05,0.2075,1.0742
3879,Zero-Inflation Proportion pi,0.002533,,1000,,,0.05,,
3879,logRR,-0.2684,0.1447,1000,-1.85,0.0640,0.05,-0.5525,0.01562
3879,RR,0.7646,0.1107,1000,6.91,<.0001,0.05,0.5474,0.9818
3880,Zero-Inflation Proportion pi,0.2161,0.1150,1000,1.88,0.0605,0.05,-0.00960,0.4418
3880,logRR,-0.1634,0.2442,1000,-0.67,0.5036,0.05,-0.6426,0.3158
3880,RR,0.8493,0.2074,1000,4.10,<.0001,0.05,0.4423,1.2562
3881,Zero-Inflation Proportion pi,0.2919,0.1242,1000,2.35,0.0189,0.05,0.04825,0.5356
3881,logRR,0.05256,0.2933,1000,0.18,0.8578,0.05,-0.5231,0.6282
3881,RR,1.0540,0.3092,1000,3.41,0.0007,0.05,0.4473,1.6607
3882,Zero-Inflation Proportion pi,0.2223,0.1245,1000,1.79,0.0744,0.05,-0.02193,0.4665
3882,logRR,-0.4484,0.2910,1000,-1.54,0.1237,0.05,-1.0195,0.1227
3882,RR,0.6387,0.1859,1000,3.44,0.0006,0.05,0.2739,1.0034
3883,Zero-Inflation Proportion pi,3.425E-6,0.001182,1000,0.00,0.9977,0.05,-0.00232,0.002323
3883,logRR,0.3149,0.2980,1000,1.06,0.2910,0.05,-0.2700,0.8997
3883,RR,1.3701,0.4083,1000,3.36,0.0008,0.05,0.5688,2.1714
3884,Zero-Inflation Proportion pi,0.2594,0.1362,1000,1.90,0.0572,0.05,-0.00794,0.5268
3884,logRR,-0.4483,0.3267,1000,-1.37,0.1704,0.05,-1.0894,0.1929
3884,RR,0.6387,0.2087,1000,3.06,0.0023,0.05,0.2292,1.0483
3885,Zero-Inflation Proportion pi,0.000157,,1000,,,0.05,,
3885,logRR,-0.1539,0.3072,1000,-0.50,0.6165,0.05,-0.7567,0.4489
3885,RR,0.8574,0.2634,1000,3.26,0.0012,0.05,0.3405,1.3742
3886,Zero-Inflation Proportion pi,0.009035,,1000,,,0.05,,
3886,logRR,0.1882,0.2559,1000,0.74,0.4624,0.05,-0.3141,0.6904
3886,RR,1.2070,0.3089,1000,3.91,<.0001,0.05,0.6008,1.8132
3888,Zero-Inflation Proportion pi,0.07698,0.09388,1000,0.82,0.4124,0.05,-0.1072,0.2612
3888,logRR,0.1117,0.2576,1000,0.43,0.6645,0.05,-0.3938,0.6173
3888,RR,1.1182,0.2881,1000,3.88,0.0001,0.05,0.5529,1.6835
3889,Zero-Inflation Proportion pi,0.2550,0.1327,1000,1.92,0.0550,0.05,-0.00545,0.5154
3889,logRR,0.5122,0.3463,1000,1.48,0.1394,0.05,-0.1673,1.1917
3889,RR,1.6689,0.5779,1000,2.89,0.0040,0.05,0.5349,2.8029
3890,Zero-Inflation Proportion pi,0.000016,0.001582,1000,0.01,0.9918,0.05,-0.00309,0.003121
3890,logRR,0.6230,0.2879,1000,2.16,0.0307,0.05,0.05809,1.1880
3890,RR,1.8646,0.5368,1000,3.47,0.0005,0.05,0.8112,2.9179
3891,Zero-Inflation Proportion pi,0.2865,0.1249,1000,2.29,0.0220,0.05,0.04136,0.5317
3891,logRR,0.1038,0.2717,1000,0.38,0.7024,0.05,-0.4294,0.6371
3891,RR,1.1094,0.3015,1000,3.68,0.0002,0.05,0.5178,1.7010
3892,Zero-Inflation Proportion pi,0.2752,0.1531,1000,1.80,0.0726,0.05,-0.02533,0.5757
3892,logRR,0.2680,0.3069,1000,0.87,0.3827,0.05,-0.3342,0.8702
3892,RR,1.3074,0.4012,1000,3.26,0.0012,0.05,0.5201,2.0947
3893,Zero-Inflation Proportion pi,0.2419,0.08262,1000,2.93,0.0035,0.05,0.07982,0.4041
3893,logRR,0.3171,0.2740,1000,1.16,0.2474,0.05,-0.2206,0.8547
3893,RR,1.3731,0.3762,1000,3.65,0.0003,0.05,0.6349,2.1113
3894,Zero-Inflation Proportion pi,0.03718,0.1462,1000,0.25,0.7994,0.05,-0.2498,0.3242
3894,logRR,-0.4704,0.3378,1000,-1.39,0.1640,0.05,-1.1333,0.1924
3894,RR,0.6247,0.2110,1000,2.96,0.0031,0.05,0.2106,1.0388
3895,Zero-Inflation Proportion pi,0.3190,0.1037,1000,3.07,0.0022,0.05,0.1154,0.5225
3895,logRR,0.2095,0.3032,1000,0.69,0.4898,0.05,-0.3855,0.8044
3895,RR,1.2330,0.3738,1000,3.30,0.0010,0.05,0.4994,1.9666
3896,Zero-Inflation Proportion pi,0.000054,0.004768,1000,0.01,0.9909,0.05,-0.00930,0.009411
3896,logRR,0.2449,0.3278,1000,0.75,0.4553,0.05,-0.3985,0.8882
3896,RR,1.2774,0.4188,1000,3.05,0.0023,0.05,0.4556,2.0992
3897,Zero-Inflation Proportion pi,0.2324,0.1775,1000,1.31,0.1909,0.05,-0.1160,0.5808
3897,logRR,0.2662,0.3722,1000,0.72,0.4747,0.05,-0.4642,0.9965
3897,RR,1.3049,0.4857,1000,2.69,0.0073,0.05,0.3519,2.2580
3898,Zero-Inflation Proportion pi,0.009008,,1000,,,0.05,,
3898,logRR,-0.2641,,1000,,,0.05,,
3898,RR,0.7679,,1000,,,0.05,,
3899,Zero-Inflation Proportion pi,0.2193,0.1097,1000,2.00,0.0459,0.05,0.004028,0.4345
3899,logRR,0.2151,0.2271,1000,0.95,0.3438,0.05,-0.2305,0.6606
3899,RR,1.2399,0.2815,1000,4.40,<.0001,0.05,0.6874,1.7924
3900,Zero-Inflation Proportion pi,0.000918,0.007495,1000,0.12,0.9026,0.05,-0.01379,0.01563
3900,logRR,0.3630,0.2061,1000,1.76,0.0786,0.05,-0.04153,0.7675
3900,RR,1.4376,0.2963,1000,4.85,<.0001,0.05,0.8561,2.0191
3901,Zero-Inflation Proportion pi,0.000042,0.003138,1000,0.01,0.9894,0.05,-0.00612,0.006199
3901,logRR,-0.2686,0.2878,1000,-0.93,0.3510,0.05,-0.8334,0.2963
3901,RR,0.7645,0.2200,1000,3.47,0.0005,0.05,0.3327,1.1963
3902,Zero-Inflation Proportion pi,0.3738,0.1027,1000,3.64,0.0003,0.05,0.1723,0.5754
3902,logRR,-0.1323,0.3215,1000,-0.41,0.6807,0.05,-0.7632,0.4986
3902,RR,0.8760,0.2816,1000,3.11,0.0019,0.05,0.3233,1.4287
3904,Zero-Inflation Proportion pi,0.1976,0.1211,1000,1.63,0.1030,0.05,-0.04003,0.4353
3904,logRR,0.3289,0.2710,1000,1.21,0.2252,0.05,-0.2029,0.8607
3904,RR,1.3894,0.3765,1000,3.69,0.0002,0.05,0.6505,2.1282
3905,Zero-Inflation Proportion pi,1.092E-7,0.000033,1000,0.00,0.9974,0.05,-0.00007,0.000066
3905,logRR,-0.05274,0.3201,1000,-0.16,0.8692,0.05,-0.6809,0.5754
3905,RR,0.9486,0.3036,1000,3.12,0.0018,0.05,0.3528,1.5445
3906,Zero-Inflation Proportion pi,1.491E-7,5.387E-6,1000,0.03,0.9779,0.05,-0.00001,0.000011
3906,logRR,0.3290,0.2347,1000,1.40,0.1613,0.05,-0.1315,0.7895
3906,RR,1.3896,0.3261,1000,4.26,<.0001,0.05,0.7496,2.0295
3907,Zero-Inflation Proportion pi,0.2073,0.1005,1000,2.06,0.0395,0.05,0.01001,0.4046
3907,logRR,0.2752,0.3065,1000,0.90,0.3695,0.05,-0.3263,0.8767
3907,RR,1.3168,0.4036,1000,3.26,0.0011,0.05,0.5248,2.1088
3908,Zero-Inflation Proportion pi,5.303E-6,,1000,,,0.05,,
3908,logRR,0.1485,0.3039,1000,0.49,0.6252,0.05,-0.4478,0.7448
3908,RR,1.1601,0.3525,1000,3.29,0.0010,0.05,0.4683,1.8519
3909,Zero-Inflation Proportion pi,0.000049,,1000,,,0.05,,
3909,logRR,-0.1687,0.3180,1000,-0.53,0.5959,0.05,-0.7927,0.4553
3909,RR,0.8448,0.2686,1000,3.14,0.0017,0.05,0.3176,1.3719
3910,Zero-Inflation Proportion pi,0.000306,,1000,,,0.05,,
3910,logRR,0.3673,,1000,,,0.05,,
3910,RR,1.4438,,1000,,,0.05,,
3912,Zero-Inflation Proportion pi,0.1768,0.1002,1000,1.76,0.0781,0.05,-0.01994,0.3735
3912,logRR,-0.1123,0.3046,1000,-0.37,0.7125,0.05,-0.7099,0.4854
3912,RR,0.8938,0.2722,1000,3.28,0.0011,0.05,0.3596,1.4280
3913,Zero-Inflation Proportion pi,0.001765,,1000,,,0.05,,
3913,logRR,0.1173,0.3081,1000,0.38,0.7036,0.05,-0.4874,0.7219
3913,RR,1.1244,0.3465,1000,3.25,0.0012,0.05,0.4445,1.8043
3914,Zero-Inflation Proportion pi,0.4210,0.2623,1000,1.61,0.1088,0.05,-0.09369,0.9356
3914,logRR,-0.04737,0.3985,1000,-0.12,0.9054,0.05,-0.8293,0.7346
3914,RR,0.9537,0.3801,1000,2.51,0.0122,0.05,0.2079,1.6995
3915,Zero-Inflation Proportion pi,0.2766,0.08754,1000,3.16,0.0016,0.05,0.1048,0.4484
3915,logRR,-0.5455,0.3227,1000,-1.69,0.0912,0.05,-1.1787,0.08768
3915,RR,0.5795,0.1870,1000,3.10,0.0020,0.05,0.2126,0.9465
3916,Zero-Inflation Proportion pi,1E-6,,1000,,,0.05,,
3916,logRR,0.2205,0.2701,1000,0.82,0.4145,0.05,-0.3095,0.7504
3916,RR,1.2466,0.3367,1000,3.70,0.0002,0.05,0.5860,1.9073
3917,Zero-Inflation Proportion pi,0.3576,0.1667,1000,2.15,0.0322,0.05,0.03049,0.6846
3917,logRR,0.4509,0.3417,1000,1.32,0.1873,0.05,-0.2196,1.1214
3917,RR,1.5697,0.5363,1000,2.93,0.0035,0.05,0.5172,2.6221
3918,Zero-Inflation Proportion pi,0.05684,,1000,,,0.05,,
3918,logRR,0.5009,,1000,,,0.05,,
3918,RR,1.6501,,1000,,,0.05,,
3919,Zero-Inflation Proportion pi,0.000011,,1000,,,0.05,,
3919,logRR,0.3784,,1000,,,0.05,,
3919,RR,1.4599,,1000,,,0.05,,
3920,Zero-Inflation Proportion pi,0.000012,,1000,,,0.05,,
3920,logRR,0.2466,,1000,,,0.05,,
3920,RR,1.2797,,1000,,,0.05,,
3921,Zero-Inflation Proportion pi,0.4069,0.1227,1000,3.32,0.0009,0.05,0.1661,0.6478
3921,logRR,-0.2562,0.3529,1000,-0.73,0.4681,0.05,-0.9488,0.4364
3921,RR,0.7740,0.2732,1000,2.83,0.0047,0.05,0.2379,1.3100
3922,Zero-Inflation Proportion pi,0.000218,,1000,,,0.05,,
3922,logRR,-0.3151,0.2885,1000,-1.09,0.2749,0.05,-0.8812,0.2510
3922,RR,0.7297,0.2105,1000,3.47,0.0005,0.05,0.3166,1.1428
3923,Zero-Inflation Proportion pi,0.000041,,1000,,,0.05,,
3923,logRR,0.2950,,1000,,,0.05,,
3923,RR,1.3432,,1000,,,0.05,,
3924,Zero-Inflation Proportion pi,0.3656,0.1184,1000,3.09,0.0021,0.05,0.1332,0.5980
3924,logRR,-0.4063,0.3335,1000,-1.22,0.2234,0.05,-1.0608,0.2482
3924,RR,0.6661,0.2222,1000,3.00,0.0028,0.05,0.2302,1.1021
3925,Zero-Inflation Proportion pi,1.41E-6,,1000,,,0.05,,
3925,logRR,-0.5155,0.3341,1000,-1.54,0.1232,0.05,-1.1711,0.1402
3925,RR,0.5972,0.1995,1000,2.99,0.0028,0.05,0.2057,0.9888
3926,Zero-Inflation Proportion pi,0.1165,0.09424,1000,1.24,0.2166,0.05,-0.06842,0.3014
3926,logRR,0.2951,0.2525,1000,1.17,0.2428,0.05,-0.2004,0.7906
3926,RR,1.3433,0.3392,1000,3.96,<.0001,0.05,0.6777,2.0089
3927,Zero-Inflation Proportion pi,0.1063,0.09442,1000,1.13,0.2604,0.05,-0.07895,0.2916
3927,logRR,-0.1274,0.2488,1000,-0.51,0.6086,0.05,-0.6156,0.3607
3927,RR,0.8804,0.2190,1000,4.02,<.0001,0.05,0.4506,1.3101
3928,Zero-Inflation Proportion pi,0.000013,0.005862,1000,0.00,0.9982,0.05,-0.01149,0.01152
3928,logRR,-0.8134,0.3243,1000,-2.51,0.0123,0.05,-1.4498,-0.1770
3928,RR,0.4434,0.1438,1000,3.08,0.0021,0.05,0.1612,0.7255
3929,Zero-Inflation Proportion pi,0.2955,0.1503,1000,1.97,0.0496,0.05,0.000494,0.5904
3929,logRR,0.1406,0.3159,1000,0.45,0.6563,0.05,-0.4793,0.7605
3929,RR,1.1510,0.3636,1000,3.17,0.0016,0.05,0.4375,1.8644
3930,Zero-Inflation Proportion pi,0.1388,,1000,,,0.05,,
3930,logRR,-0.5124,,1000,,,0.05,,
3930,RR,0.5990,,1000,,,0.05,,
3931,Zero-Inflation Proportion pi,0.2381,0.1250,1000,1.91,0.0570,0.05,-0.00714,0.4834
3931,logRR,0.3925,0.2958,1000,1.33,0.1848,0.05,-0.1879,0.9729
3931,RR,1.4807,0.4380,1000,3.38,0.0008,0.05,0.6213,2.3401
3932,Zero-Inflation Proportion pi,1.222E-6,,1000,,,0.05,,
3932,logRR,-0.2918,0.2451,1000,-1.19,0.2342,0.05,-0.7728,0.1892
